RegionName,SiteName,ProjectStatus,PowerTopology,Day,Grid RH,Grid KWh,Grid Availability Hr,Gen RH,Gen KWh,Generator Working H,SiteOnBattery RH,BatteryCharge KWh,BatteryDischarge KWh,Solar RH,SolarWithBB RH,SolarWithGrid RH,SolarWithGen RH,Solar KWh,TotalPower RH,TotalPower KWh,SiteDown H,Total Hours,No Comm. H,Network Availability H,Tenants KWh,AVG Tenants KW,TotalDC KWh,AVG TotalDC KW,EnergySurplus KWh,FuelConsumption L (W Drop),FuelConsumption L (W/O Drop),Fuel Drop L,Refuel L,FuelConsumptionRate L/h (W/O Drop),Fuel Level L,Total AC Supply KWh,Total DC Supply KWh,TotalRectifier KWh,PUE,PUE Status,
Littoral,IHS_DLA_449O,SLA_LEC,Grid-Gen,2026-06-04,11.8,153.99,0,1.06,12.7,1.06,0.01,0,0,0,0,0,0,0,12.88,166.7,0,12.88,11.12,10.07,111.19,4.63,111.19,4.63,55.5,3,3,0,0,2.83,158,166.7,0,0,1.5,Abnormal,
Littoral,IHS_DLA_449O,SLA_LEC,Grid-Gen,2026-06-05,18.19,263.04,0,5.8,63.6,5.8,0.01,0,0,0,0,0,0,0,24,326.64,0,24,0,24,191.92,8,191.92,8,134.72,21.8,21.8,0,0,3.76,136.2,326.64,0,0,1.7,Abnormal,
Littoral,IHS_DLA_449O,SLA_LEC,Grid-Gen,2026-06-06,24,267.68,0,0,0,0,0,0,0,0,0,0,0,0,24,267.68,0,24,0,24,198.01,8.25,198.01,8.25,69.67,0,0,0,0,0,136.2,267.68,0,0,1.35,Abnormal,
Littoral,IHS_DLA_449O,SLA_LEC,Grid-Gen,2026-06-07,23.95,273.15,0,0.04,0.43,0.04,0.01,0,0,0,0,0,0,0,24,273.58,0,24,0,24,200.7,8.36,200.7,8.36,72.88,0,0,0,0,0,136.2,273.58,0,0,1.36,Abnormal,
Littoral,IHS_DLA_449O,SLA_LEC,Grid-Gen,2026-06-08,24,267.12,0,0,0,0,0,0,0,0,0,0,0,0,24,267.12,0,24,0,24,199.16,8.3,199.16,8.3,67.96,0,0,0,0,0,136.2,267.12,0,0,1.34,Abnormal,
Littoral,IHS_DLA_450O,SLA GRATO,Grid-Gen,2026-06-04,23.94,112.45,0,0,0,0,0.06,0,0,0,0,0,0,0,24,112.45,0,24,0,24,108.91,4.54,108.91,4.54,3.54,11,11,0,39,0,89.9,112.45,0,0,1.03,Abnormal,
Littoral,IHS_DLA_450O,SLA GRATO,Grid-Gen,2026-06-05,23.8,103.28,0,0,0,0,0.2,0,0,0,0,0,0,0,24,103.28,0,24,0,24,109.07,4.54,109.07,4.54,-5.79,2.77,2.77,0,0,0,88.13,103.28,0,0,0.95,Abnormal,
Littoral,IHS_DLA_450O,SLA GRATO,Grid-Gen,2026-06-06,24,102.72,0,0,0,0,0,0,0,0,0,0,0,0,24,102.72,0,24,0,24,109.75,4.57,109.75,4.57,-7.03,4,4,0,0,0,83.9,102.72,0,0,0.94,Abnormal,
Littoral,IHS_DLA_450O,SLA GRATO,Grid-Gen,2026-06-07,24,105.17,0,0,0,0,0,0,0,0,0,0,0,0,24,105.17,0,24,0,24,112.66,4.69,112.66,4.69,-7.49,0.77,0.77,0,0,0,83.13,105.17,0,0,0.93,Abnormal,
Littoral,IHS_DLA_450O,SLA GRATO,Grid-Gen,2026-06-08,24,101.93,0,0,0,0,0,0,0,0,0,0,0,0,24,101.93,0,24,0,24,110.17,4.59,110.17,4.59,-8.24,0,0,0,0,0,82.9,101.93,0,0,0.93,Abnormal,
Littoral,IHS_DLA_451O,SLA_DOWEN,Grid-Gen,2026-06-04,22.82,146.99,0,1.17,7.18,1.17,0,0,0,0,0,0,0,0,24,154.17,0,24,0,24,146.49,6.1,146.49,6.1,7.68,2.8,2.8,0,0,2.39,237.3,154.17,0,0,1.05,Abnormal,
Littoral,IHS_DLA_451O,SLA_DOWEN,Grid-Gen,2026-06-05,23.87,154.29,0,0.12,0.79,0.12,0,0,0,0,0,0,0,0,24,155.08,0,24,0,24,152.03,6.33,152.03,6.33,3.06,0,0,0,0,0,237.3,155.08,0,0,1.02,Abnormal,
Littoral,IHS_DLA_451O,SLA_DOWEN,Grid-Gen,2026-06-06,24,149.09,0,0,0,0,0,0,0,0,0,0,0,0,24,149.09,0,24,0,24,151.39,6.31,151.39,6.31,-2.29,0,0,0,0,0,237.3,149.09,0,0,0.98,Abnormal,
Littoral,IHS_DLA_451O,SLA_DOWEN,Grid-Gen,2026-06-07,23.86,153.41,0,0.14,0.9,0.14,0,0,0,0,0,0,0,0,24,154.31,0,24,0,24,152.38,6.35,152.38,6.35,1.93,0.7,0.7,0,0,4.97,236.6,154.31,0,0,1.01,Abnormal,
Littoral,IHS_DLA_451O,SLA_DOWEN,Grid-Gen,2026-06-08,22.64,135.8,0,0.11,0.66,0.11,1.25,0,0,0,0,0,0,0,24,136.46,0,24,0,24,152.93,6.37,152.93,6.37,-16.47,0,0,0,0,0,236.6,136.46,0,0,0.89,Abnormal,
Littoral,IHS_DLA_452O,SLA GRATO,Grid-Gen,2026-06-04,24,197.42,0,0,0,0,0,0,0,0,0,0,0,0,24,197.42,0,24,0,24,95.66,3.99,95.66,3.99,101.77,0,0,0,0,0,0,197.42,0,0,2.06,Abnormal,
Littoral,IHS_DLA_452O,SLA GRATO,Grid-Gen,2026-06-05,24,193.05,0,0,0,0,0,0,0,0,0,0,0,0,24,193.05,0,24,0,24,90.79,3.78,90.79,3.78,102.25,0,0,0,0,0,0,193.05,0,0,2.13,Abnormal,
Littoral,IHS_DLA_452O,SLA GRATO,Grid-Gen,2026-06-06,24,202.52,0,0,0,0,0,0,0,0,0,0,0,0,24,202.52,0,24,0,24,140.84,5.87,140.84,5.87,61.69,0,0,0,0,0,0,202.52,0,0,1.44,Abnormal,
Littoral,IHS_DLA_452O,SLA GRATO,Grid-Gen,2026-06-07,24,203.77,0,0,0,0,0,0,0,0,0,0,0,0,24,203.77,0,24,0,24,144.58,6.02,144.58,6.02,59.19,0,0,0,0,0,0,203.77,0,0,1.41,Abnormal,
Littoral,IHS_DLA_452O,SLA GRATO,Grid-Gen,2026-06-08,23.89,198.45,0,0.11,0.91,0.11,0,0,0,0,0,0,0,0,24,199.36,0,24,0,24,131.57,5.48,131.57,5.48,67.79,0.17,0.17,0,0,1.55,0,199.36,0,0,1.52,Abnormal,
Littoral,IHS_DLA_453O,SLA_DOWEN,Grid-Gen,2026-06-04,14.63,90.48,0,9.37,35.32,9.37,0,0,0,0,0,0,0,0,24,125.8,0,24,0,24,123.28,5.14,123.28,5.14,2.52,20.11,20.11,0,0,2.15,366.6,125.8,0,0,1.02,Abnormal,
Littoral,IHS_DLA_453O,SLA_DOWEN,Grid-Gen,2026-06-05,19.45,103.48,0,4.55,19.6,4.55,0,0,0,0,0,0,0,0,24,123.08,0,24,0,24,122.38,5.1,122.38,5.1,0.7,9.8,9.8,0,0,2.16,356.8,123.08,0,0,1.01,Abnormal,
Littoral,IHS_DLA_453O,SLA_DOWEN,Grid-Gen,2026-06-06,23.39,118.18,0,0.61,3.02,0.61,0,0,0,0,0,0,0,0,24,121.2,0,24,0,24,123.98,5.17,123.98,5.17,-2.77,2,2,0,0,3.26,354.8,121.2,0,0,0.98,Abnormal,
Littoral,IHS_DLA_453O,SLA_DOWEN,Grid-Gen,2026-06-07,24,122.27,0,0,0,0,0,0,0,0,0,0,0,0,24,122.27,0,24,0,24,125.01,5.21,125.01,5.21,-2.74,0,0,0,0,0,354.8,122.27,0,0,0.98,Abnormal,
Littoral,IHS_DLA_453O,SLA_DOWEN,Grid-Gen,2026-06-08,24,119.82,0,0,0,0,0,0,0,0,0,0,0,0,24,119.82,0,24,0,24,124.64,5.19,124.64,5.19,-4.83,0.72,0.72,0,0,0,354.08,119.82,0,0,0.96,Abnormal,
Littoral,IHS_DLA_454O,SLA,Grid Only,2026-06-04,24,197.62,0,0,0,0,0,0,0,0,0,0,0,0,24,197.62,0,24,0,24,181.6,7.57,181.6,7.57,16.02,0,0,0,0,0,0,197.62,0,0,1.09,Abnormal,
Littoral,IHS_DLA_454O,SLA,Grid Only,2026-06-05,24,200.88,0,0,0,0,0,0,0,0,0,0,0,0,24,200.88,0,24,0,24,184.88,7.7,184.88,7.7,16,0,0,0,0,0,0,200.88,0,0,1.09,Abnormal,
Littoral,IHS_DLA_454O,SLA,Grid Only,2026-06-06,24,186.59,0,0,0,0,0,0,0,0,0,0,0,0,24,186.59,0,24,0,24,172.46,7.19,172.46,7.19,14.12,0,0,0,0,0,0,186.59,0,0,1.08,Abnormal,
Littoral,IHS_DLA_454O,SLA,Grid Only,2026-06-07,24,179.46,0,0,0,0,0,0,0,0,0,0,0,0,24,179.46,0,24,0,24,165.06,6.88,165.06,6.88,14.4,0,0,0,0,0,0,179.46,0,0,1.09,Abnormal,
Littoral,IHS_DLA_454O,SLA,Grid Only,2026-06-08,24,200.99,0,0,0,0,0,0,0,0,0,0,0,0,24,200.99,0,24,0,24,185.54,7.73,185.54,7.73,15.45,0,0,0,0,0,0,200.99,0,0,1.08,Abnormal,
Littoral,IHS_DLA_456O,SLA GRATO,Gen-Lithium,2026-06-04,0,0,0,9.82,84.36,9.82,0,0,0,0,0,0,0,0,9.82,84.36,14.18,24,13.68,10.09,87.84,3.66,87.84,3.66,-3.48,27.3,27.3,0,0,2.78,248.6,84.36,0,0,0.96,Abnormal,
Littoral,IHS_DLA_456O,SLA GRATO,Gen-Lithium,2026-06-05,0,0,0,24,176.68,24,0,0,0,0,0,0,0,0,24,176.68,24,48,0,24,175.18,7.3,175.18,7.3,1.5,64.21,64.21,0,0,2.68,184.36,176.68,0,0,1.01,Abnormal,
Littoral,IHS_DLA_456O,SLA GRATO,Gen-Lithium,2026-06-06,0,0,0,24,178.4,24,0,0,0,0,0,0,0,0,24,178.4,24,48,0,24,177.78,7.41,177.78,7.41,0.62,68.23,68.23,0,0,2.84,116.1,178.4,0,0,1,Abnormal,
Littoral,IHS_DLA_456O,SLA GRATO,Gen-Lithium,2026-06-07,0,0,0,21.85,181.07,21.85,2.15,0,0,0,0,0,0,0,24,181.07,24,48,0,24,180.52,7.52,180.52,7.52,0.56,32.21,32.21,0,100.9,1.47,184.76,181.07,0,0,1,Abnormal,
Littoral,IHS_DLA_456O,SLA GRATO,Gen-Lithium,2026-06-08,0,0,0,24,182.6,24,0,0,0,0,0,0,0,0,24,182.6,24,48,0,24,176.61,7.36,176.61,7.36,5.99,68.6,68.6,0,0,2.86,116.1,182.6,0,0,1.03,Abnormal,
Littoral,IHS_DLA_468M,SLA GRATO,Grid-Gen,2026-06-04,14.75,238.36,0,9.24,91.82,9.24,0.01,0,0,0,0,0,0,0,24,330.19,0,24,0,24,230.12,9.59,230.12,9.59,100.07,29.1,29.1,0,0,3.15,225.9,330.19,0,0,1.43,Abnormal,
Littoral,IHS_DLA_468M,SLA GRATO,Grid-Gen,2026-06-05,24,241.47,0,0,0,0,0,0,0,0,0,0,0,0,24,241.47,0,24,0,24,234.24,9.76,234.24,9.76,7.23,0,0,0,0,0,226.9,241.47,0,0,1.03,Abnormal,
Littoral,IHS_DLA_468M,SLA GRATO,Grid-Gen,2026-06-06,8.28,242.21,0,13.69,150.93,13.69,2.04,0,0,0,0,0,0,0,24,393.14,0,24,0,24,233.19,9.72,233.19,9.72,159.95,27.1,27.1,0,0,1.98,199.8,393.14,0,0,1.69,Abnormal,
Littoral,IHS_DLA_468M,SLA GRATO,Grid-Gen,2026-06-07,24,260.83,0,0,0,0,0,0,0,0,0,0,0,0,24,260.83,0,24,0,24,244.24,10.18,244.24,10.18,16.59,0,0,0,0,0,199.8,260.83,0,0,1.07,Abnormal,
Littoral,IHS_DLA_468M,SLA GRATO,Grid-Gen,2026-06-08,21.5,227.39,0,1.13,11.31,1.13,1.38,0,0,0,0,0,0,0,24,238.7,0,24,0,24,235.2,9.8,235.2,9.8,3.51,4,4,0,0,3.55,195.8,238.7,0,0,1.01,Abnormal,
Littoral,IHS_DLA_469M,SLA GRATO,Grid-Gen,2026-06-04,14.74,214.84,0,6.99,69.11,6.99,2.27,0,0,0,0,0,0,0,24,283.95,0,24,0,24,187.56,7.81,187.56,7.81,96.39,23.6,23.6,0,0,3.38,222.4,283.95,0,0,1.51,Abnormal,
Littoral,IHS_DLA_469M,SLA GRATO,Grid-Gen,2026-06-05,24,215.71,0,0,0,0,0,0,0,0,0,0,0,0,24,215.71,0,24,0,24,189.23,7.88,189.23,7.88,26.48,0,0,0,0,0,222.4,215.71,0,0,1.14,Abnormal,
Littoral,IHS_DLA_469M,SLA GRATO,Grid-Gen,2026-06-06,18.23,223.45,0,3.37,34.84,3.37,2.4,0,0,0,0,0,0,0,24,258.29,0,24,0,24,193.28,8.05,193.28,8.05,65,12.8,12.8,0,0,3.8,209.6,258.29,0,0,1.34,Abnormal,
Littoral,IHS_DLA_469M,SLA GRATO,Grid-Gen,2026-06-07,24,231.64,0,0,0,0,0,0,0,0,0,0,0,0,24,231.64,0,24,0,24,203.22,8.47,203.22,8.47,28.42,0,0,0,0,0,209.6,231.64,0,0,1.14,Abnormal,
Littoral,IHS_DLA_469M,SLA GRATO,Grid-Gen,2026-06-08,21.48,201.24,0,0.22,2.05,0.22,2.3,0,0,0,0,0,0,0,24,203.29,0,24,0,24,190.39,7.93,190.39,7.93,12.9,0,0,0,0,0,209.6,203.29,0,0,1.07,Abnormal,
Littoral,IHS_DLA_470M,SLA_LEC,Grid-Gen,2026-06-04,22.95,321.09,0,1.03,13.8,1.03,0,0,0,0,0,0,0,0,23.98,334.88,0,23.98,0,24,291.97,12.17,291.97,12.17,42.91,6.1,6.1,0,0,5.92,229.9,334.88,0,0,1.15,Abnormal,
Littoral,IHS_DLA_470M,SLA_LEC,Grid-Gen,2026-06-05,22.37,313.98,0,1.6,21.02,1.6,0,0,0,0,0,0,0,0,23.98,335,0,23.98,0,24,288.45,12.02,288.45,12.02,46.54,8.6,8.6,0,0,5.36,221.3,335,0,0,1.16,Abnormal,
Littoral,IHS_DLA_470M,SLA_LEC,Grid-Gen,2026-06-06,20.04,320.66,0,3.96,53.74,3.96,0,0,0,0,0,0,0,0,24,374.4,0,24,0,24,290.53,12.11,290.53,12.11,83.88,20.8,20.8,0,0,5.25,200.5,374.4,0,0,1.29,Abnormal,
Littoral,IHS_DLA_470M,SLA_LEC,Grid-Gen,2026-06-07,23.98,331.63,0,0,0,0,0,0,0,0,0,0,0,0,23.98,331.63,0,23.98,0,24,309.96,12.91,309.96,12.91,21.67,0,0,0,0,0,200.5,331.63,0,0,1.07,Abnormal,
Littoral,IHS_DLA_470M,SLA_LEC,Grid-Gen,2026-06-08,24,317.21,0,0,0,0,0,0,0,0,0,0,0,0,24,317.21,0,24,0,24,294.02,12.25,294.02,12.25,23.19,0,0,0,0,0,200.5,317.21,0,0,1.08,Abnormal,
Littoral,IHS_DLA_473M,SLA_LEC,Grid-Gen-Lithium,2026-06-04,17.08,150.09,0,6.92,43.26,6.92,0,0,0,0,0,0,0,16.04,24,209.38,0,24,0,24,174.9,7.29,174.9,7.29,18.45,17.1,17.1,0,95.4,2.47,167.7,193.34,16.04,0,1.11,Abnormal,
Littoral,IHS_DLA_473M,SLA_LEC,Grid-Gen-Lithium,2026-06-05,23.9,159.29,0,0.1,0.65,0.1,0,0,0,0,0,0,0,11.18,24,171.12,0,24,0,24,174,7.25,174,7.25,-14.06,0,0,0,0,0,167.7,159.94,11.18,0,0.92,Abnormal,
Littoral,IHS_DLA_473M,SLA_LEC,Grid-Gen-Lithium,2026-06-06,18.54,157.45,0,5.46,35.83,5.46,0,0,0,0,0,0,0,13.66,24,206.93,0,24,0,24,176.17,7.34,176.17,7.34,17.1,14.1,14.1,0,0,2.58,153.6,193.27,13.66,0,1.1,Abnormal,
Littoral,IHS_DLA_473M,SLA_LEC,Grid-Gen-Lithium,2026-06-07,23.9,165.81,0,0.1,0.68,0.1,0,0,0,0,0,0,0,16.42,24,182.92,0,24,0,24,188.6,7.86,188.6,7.86,-22.11,0.5,0.5,0,0,5.06,153.1,166.5,16.42,0,0.88,Abnormal,
Littoral,IHS_DLA_473M,SLA_LEC,Grid-Gen-Lithium,2026-06-08,24,166.68,0,0,0,0,0,0,0,0,0,0,0,10.71,24,177.39,0,24,0,24,179.66,7.49,179.66,7.49,-12.98,0,0,0,0,0,153.6,166.68,10.71,0,0.93,Abnormal,
Littoral,IHS_DLA_474M,SLA_DOWEN,Grid-Gen,2026-06-04,0.93,173.05,0,20.48,165.57,20.48,2.59,0,0,0,0,0,0,0,24,338.62,0,24,0,24,193.04,8.04,193.04,8.04,145.58,24.58,24.58,0,0,1.2,0,338.62,0,0,1.75,Abnormal,
Littoral,IHS_DLA_474M,SLA_DOWEN,Grid-Gen,2026-06-05,0,207.87,0,24,207.87,24,0,0,0,0,0,0,0,0,24,415.75,0,24,0,24,188.9,7.87,188.9,7.87,226.85,28.8,28.8,0,0,1.2,0,415.75,0,0,2.2,Abnormal,
Littoral,IHS_DLA_474M,SLA_DOWEN,Grid-Gen,2026-06-06,0.53,186.58,0,20.72,181.94,20.72,2.75,0,0,0,0,0,0,0,24,368.52,0,24,0,24,190.22,7.93,190.22,7.93,178.29,24.86,24.86,0,0,1.2,0,368.52,0,0,1.94,Abnormal,
Littoral,IHS_DLA_474M,SLA_DOWEN,Grid-Gen,2026-06-07,0,198.67,0,24,198.67,24,0,0,0,0,0,0,0,0,24,397.33,0,24,0,24,197.11,8.21,197.11,8.21,200.23,28.8,28.8,0,0,1.2,0,397.33,0,0,2.02,Abnormal,
Littoral,IHS_DLA_474M,SLA_DOWEN,Grid-Gen,2026-06-08,0,189.34,0,24,189.34,24,0,0,0,0,0,0,0,0,24,378.68,0,24,0,24,192.1,8,192.1,8,186.58,28.8,28.8,0,0,1.2,0,378.68,0,0,1.97,Abnormal,
Littoral,IHS_DLA_475M,SLA,Grid Only,2026-06-04,24,104.23,0,0,0,0,0,0,0,0,0,0,0,0,24,104.23,0,24,0,24,85.19,3.55,85.19,3.55,19.03,0,0,0,0,0,0,104.23,0,0,1.22,Abnormal,
Littoral,IHS_DLA_475M,SLA,Grid Only,2026-06-05,23.83,86.72,0,0,0,0,0.17,0,0,0,0,0,0,0,24,86.72,0.18,24.18,0,24,85.05,3.54,85.05,3.54,1.67,0,0,0,0,0,0,86.72,0,0,1.02,Abnormal,
Littoral,IHS_DLA_475M,SLA,Grid Only,2026-06-06,24,118.96,0,0,0,0,0,0,0,0,0,0,0,0,24,118.96,0,24,0,24,80.87,3.37,80.87,3.37,38.1,0,0,0,0,0,0,118.96,0,0,1.47,Abnormal,
Littoral,IHS_DLA_475M,SLA,Grid Only,2026-06-07,24,97.08,0,0,0,0,0,0,0,0,0,0,0,0,24,97.08,0,24,0,24,80.57,3.36,80.57,3.36,16.51,0,0,0,0,0,0,97.08,0,0,1.2,Abnormal,
Littoral,IHS_DLA_475M,SLA,Grid Only,2026-06-08,24,104.23,0,0,0,0,0,0,0,0,0,0,0,0,24,104.23,0,24,0,24,86.38,3.6,86.38,3.6,17.85,0,0,0,0,0,0,104.23,0,0,1.21,Abnormal,
Littoral,IHS_DLA_476O,SLA_LEC,Grid-Gen,2026-06-04,19.1,253.43,0,4.88,51.6,4.88,0.04,0,0,0,0,0,0,0,24.02,305.02,0,24.02,0,24,240.44,10.02,240.44,10.02,64.59,19.1,19.1,0,0,3.91,148.6,305.02,0,0,1.27,Abnormal,
Littoral,IHS_DLA_476O,SLA_LEC,Grid-Gen,2026-06-05,24,252.97,0,0,0,0,0,0,0,0,0,0,0,0,24,252.97,0,24,0,24,239.83,9.99,239.83,9.99,13.14,0,0,0,0,0,148.6,252.97,0,0,1.05,Abnormal,
Littoral,IHS_DLA_476O,SLA_LEC,Grid-Gen,2026-06-06,24,261.61,0,0,0,0,0,0,0,0,0,0,0,0,24,261.61,0,24,0,24,248.25,10.34,248.25,10.34,13.37,0,0,0,0,0,148.6,261.61,0,0,1.05,Abnormal,
Littoral,IHS_DLA_476O,SLA_LEC,Grid-Gen,2026-06-07,23.85,266.63,0,0.13,1.46,0.13,0.04,0,0,0,0,0,0,0,24.03,268.1,0,24.03,0,24,252.37,10.52,252.37,10.52,15.73,0,0,0,0,0,148.6,268.1,0,0,1.06,Abnormal,
Littoral,IHS_DLA_476O,SLA_LEC,Grid-Gen,2026-06-08,24,255.83,0,0,0,0,0,0,0,0,0,0,0,0,24,255.83,0,24,0,24,242.66,10.11,242.66,10.11,13.17,1,1,0,0,0,147.6,255.83,0,0,1.05,Abnormal,
Littoral,IHS_DLA_477O,SLA_DOWEN,Grid-Gen,2026-06-04,16.87,299.93,0,7.12,89.06,7.12,0.01,0,0,0,0,0,0,0,24,389,0,24,0,24,246.75,10.28,246.75,10.28,142.24,26.5,26.5,0,0,3.72,255.2,389,0,0,1.58,Abnormal,
Littoral,IHS_DLA_477O,SLA_DOWEN,Grid-Gen,2026-06-05,24,298.51,0,0,0,0,0,0,0,0,0,0,0,0,24,298.51,0,24,0,24,245.53,10.23,245.53,10.23,52.98,0,0,0,0,0,255.8,298.51,0,0,1.22,Abnormal,
Littoral,IHS_DLA_477O,SLA_DOWEN,Grid-Gen,2026-06-06,18.16,302.08,0,5.83,73.42,5.83,0,0,0,0,0,0,0,0,24,375.5,0,24,0,24,250.18,10.42,250.18,10.42,125.32,22.1,22.1,0,0,3.79,233.7,375.5,0,0,1.5,Abnormal,
Littoral,IHS_DLA_477O,SLA_DOWEN,Grid-Gen,2026-06-07,24,313.65,0,0,0,0,0,0,0,0,0,0,0,0,24,313.65,0,24,0,24,255.29,10.64,255.29,10.64,58.35,0,0,0,0,0,233.7,313.65,0,0,1.23,Abnormal,
Littoral,IHS_DLA_477O,SLA_DOWEN,Grid-Gen,2026-06-08,24,299.25,0,0,0,0,0,0,0,0,0,0,0,0,24,299.25,0,24,0,24,249.22,10.38,249.22,10.38,50.03,0,0,0,0,0,233.7,299.25,0,0,1.2,Abnormal,
Littoral,IHS_DLA_479M,SLA_DOWEN,Grid-Gen,2026-06-04,14.62,287.86,0,9.38,112.51,9.38,0,0,0,0,0,0,0,0,24,400.37,0.01,24.01,0,24,204.5,8.52,204.5,8.52,195.87,33.4,33.4,0,0,3.56,197.8,400.37,0,0,1.96,Abnormal,
Littoral,IHS_DLA_479M,SLA_DOWEN,Grid-Gen,2026-06-05,19.42,286.85,0,4.57,54.68,4.57,0,0,0,0,0,0,0,0,24,341.53,0.01,24.01,0,24,196.97,8.21,196.97,8.21,144.56,18,18,0,0,3.94,179.8,341.53,0,0,1.73,Abnormal,
Littoral,IHS_DLA_479M,SLA_DOWEN,Grid-Gen,2026-06-06,23.34,293.85,0,0.65,8.01,0.65,0,0,0,0,0,0,0,0,24,301.85,0.03,24.03,0,24,210.09,8.75,210.09,8.75,91.76,2,2,0,0,3.06,177.8,301.85,0,0,1.44,Abnormal,
Littoral,IHS_DLA_479M,SLA_DOWEN,Grid-Gen,2026-06-07,24,298.28,0,0,0,0,0,0,0,0,0,0,0,0,24,298.28,0,24,0,24,207.58,8.65,207.58,8.65,90.7,1,1,0,0,0,176.8,298.28,0,0,1.44,Abnormal,
Littoral,IHS_DLA_479M,SLA_DOWEN,Grid-Gen,2026-06-08,23.68,286.09,0,0.29,3.46,0.29,0.03,0,0,0,0,0,0,0,24,289.55,0.07,24.07,0,24,196.93,8.21,196.93,8.21,92.62,1,1,0,0,3.45,-1,289.55,0,0,1.47,Abnormal,
Littoral,IHS_DLA_480M,SLA GRATO,Grid-Gen-Lithium,2026-06-04,23.97,332.82,0,0,0,0,0.03,0,0,0,0,0,0,0,24,332.82,0,24,0,24,258.96,10.79,258.96,10.79,73.86,35.1,35.1,0,0,0,78.9,332.82,0,0,1.29,Abnormal,
Littoral,IHS_DLA_480M,SLA GRATO,Grid-Gen-Lithium,2026-06-05,24,336,0,0,0,0,0,0,0,0,0,0,0,0,24,336,0,24,0,24,263.25,10.97,263.25,10.97,72.75,0,0,0,0,0,79.9,336,0,0,1.28,Abnormal,
Littoral,IHS_DLA_480M,SLA GRATO,Grid-Gen-Lithium,2026-06-06,24,326.58,0,0,0,0,0,0,0,0,0,0,0,0,24,326.58,0,24,0,24,252.02,10.5,252.02,10.5,74.56,1,1,0,0,0,78.9,326.58,0,0,1.3,Abnormal,
Littoral,IHS_DLA_480M,SLA GRATO,Grid-Gen-Lithium,2026-06-07,23.94,321.74,0,0,0,0,0.06,0,0,0,0,0,0,0,24,321.74,0,24,0,24,248.08,10.34,248.08,10.34,73.66,2,2,0,0,0,76.9,321.74,0,0,1.3,Abnormal,
Littoral,IHS_DLA_480M,SLA GRATO,Grid-Gen-Lithium,2026-06-08,23.81,337.79,0,0,0,0,0.19,0,0,0,0,0,0,0,24,337.79,0,24,0,24,264.02,11,264.02,11,73.77,12.8,12.8,0,0,0,64.1,337.79,0,0,1.28,Abnormal,
Littoral,IHS_DLA_482M,SLA GRATO,Hybrid-Gen,2026-06-04,0,0,0,23.77,56.1,23.77,0.23,0,0,0,0,0,0,0,24,56.1,0,24,0,24,32.07,1.34,32.07,1.34,24.03,40.41,40.41,0,0,1.7,0,56.1,0,0,1.75,Abnormal,
Littoral,IHS_DLA_482M,SLA GRATO,Hybrid-Gen,2026-06-05,0,0,0,24,55.35,24,0,0,0,0,0,0,0,0,24,55.35,24,48,0,24,31.84,1.33,31.84,1.33,23.51,40.8,40.8,0,0,1.7,0,55.35,0,0,1.74,Abnormal,
Littoral,IHS_DLA_482M,SLA GRATO,Hybrid-Gen,2026-06-06,0,0,0,24,56.55,24,0,0,0,0,0,0,0,0,24,56.55,24,48,0,24,31.7,1.32,31.7,1.32,24.85,40.8,40.8,0,0,1.7,0,56.55,0,0,1.78,Abnormal,
Littoral,IHS_DLA_482M,SLA GRATO,Hybrid-Gen,2026-06-07,0,0,0,24,61.75,24,0,0,0,0,0,0,0,0,24,61.75,24,48,0,24,32.18,1.34,32.18,1.34,29.57,40.8,40.8,0,0,1.7,0,61.75,0,0,1.92,Abnormal,
Littoral,IHS_DLA_482M,SLA GRATO,Hybrid-Gen,2026-06-08,0,0,0,24,56.95,24,0,0,0,0,0,0,0,0,24,56.95,24,48,0,24,32.13,1.34,32.13,1.34,24.83,40.8,40.8,0,0,1.7,0,56.95,0,0,1.77,Abnormal,
Littoral,IHS_DLA_484M,SLA_LEC,Grid-Gen,2026-06-04,14.19,333.08,0,4.7,82.8,4.7,2.3,0,0,0,0,0,0,0,21.19,415.88,0,21.19,0,24,301.03,12.54,301.03,12.54,114.85,21.8,21.8,0,0,4.64,115.8,415.88,0,0,1.38,Abnormal,
Littoral,IHS_DLA_484M,SLA_LEC,Grid-Gen,2026-06-05,20.92,378.74,0,0.12,2.12,0.12,0.01,0,0,0,0,0,0,0,21.05,380.85,0,21.05,0,24,301.9,12.58,301.9,12.58,78.95,0,0,0,0,0,115.8,380.85,0,0,1.26,Abnormal,
Littoral,IHS_DLA_484M,SLA_LEC,Grid-Gen,2026-06-06,15.62,350.93,0,5.45,90.8,5.45,0,0,0,0,0,0,0,0,21.07,441.74,0,21.07,0,24,306.41,12.77,306.41,12.77,135.33,23.7,23.7,0,0,4.35,92.1,441.74,0,0,1.44,Abnormal,
Littoral,IHS_DLA_484M,SLA_LEC,Grid-Gen,2026-06-07,20.88,367.2,0,0.16,2.77,0.16,0.16,0,0,0,0,0,0,0,21.2,369.97,0,21.2,0,24,326.38,13.6,326.38,13.6,43.59,1,1,0,0,6.3,91.1,369.97,0,0,1.13,Abnormal,
